Sample	num_nodes	num_edges	edge_density	num_pos_edges	portion_pos_edges	num_neg_edges	portion_neg_edges	average_pos_association_strength	average_neg_association_strength	transitivity_global_clusering_coef	transitivity_ave_clustering_coef_mean_local	ave_path_length	diameter	mean_degree	degreecentralization	assortativity_nominal_EukProk	assortativity_degree	ave_node_betweenness	ave_edge_betweenness	betweennesscentralization	ave_closeness	closenesscentralization	closenesscentralization_disconnected_graphs	closenesscentralization_disconnected_graphs_normalized
Hotmix_HM083_200m	723	1911	0.00732175492235721	1903	0.995813710099424	8	0.00418628990057562	0.207729468829412	-0.168875930400771	0.0481883727297618	0.0578938317169228	4.9180648977721	14	5.28630705394191	0.0162239514488339	0.839214734268846	0.325863013552745	1383.3153526971	656.933542647828	0.0356704227626593	0.000106816141842287	0.0163762353999042	162.894727540786	0.225615966122972
Hotmix_HM084_300m	509	1368	0.0105811920857633	1360	0.994152046783626	8	0.00584795321637427	0.208580957393897	-0.165850195597457	0.046700115785411	0.0559659274247012	4.49511392849729	12	5.37524557956778	0.0169778630323469	0.749898869757907	0.300690369889614	860.072691552063	411.572368421053	0.0379568306282978	0.000156325479231117	0.0159408558114743	124.466045949248	0.245011901474898
Hotmix_HM085_95m	400	1067	0.0133709273182957	1063	0.996251171508904	4	0.00374882849109653	0.198145423527427	-0.154370645324616	0.058252427184466	0.055950180088111	4.47561755229377	12	5.335	0.0242230576441103	0.869934254285661	0.276643869737112	679.5875	328.066541705717	0.04557624538323	0.000296068223555338	0.0344670666189682	100.704216089466	0.252391519021218
Hotmix_HM086_3m	493	1523	0.0125579247678887	1519	0.997373604727511	4	0.00262639527248851	0.196891884093489	-0.173344609897173	0.0479826643277268	0.0600644378769378	4.18392761752137	11	6.17849898580122	0.0179298801101601	0.892628224435095	0.162052920269044	773.752535496957	329.131976362443	0.0341725002486397	0.000283774333532995	0.0354519635105104	131.470213874474	0.267215881858686
Hotmix_HM087_400m	549	1401	0.009313549519365	1395	0.995717344753747	6	0.00428265524625268	0.212281229114027	-0.171920172668249	0.0474171164225135	0.0611133058338026	4.85011944912872	16	5.10382513661202	0.0144090782178613	0.731379605321377	0.328382032338955	998.085610200364	492.697359029265	0.0277478848694164	9.02092910714591e-05	0.00842583881439984	124.702373046909	0.227559074903118
Hotmix_HM088_40m	386	1067	0.014359733530718	1064	0.997188378631678	3	0.0028116213683224	0.195400066182721	-0.146416924716632	0.0548081714000997	0.0546536871740123	4.27879685081758	11	5.52849740932642	0.0194065002355158	0.863776416167301	0.148710483812406	631.168393782383	297.971883786317	0.0428024718468743	0.000618012868365911	0.120111355462295	102.486302701329	0.26619818883462
Hotmix_HM089_3m	313	829	0.0169779634635865	825	0.995174909529554	4	0.00482509047044632	0.205173732812751	-0.179350834897173	0.0629000220701832	0.0636727429086232	4.24395838453346	13	5.29712460063898	0.0343040878184648	0.856639581416488	0.198852502986263	506.05750798722	249.968636911942	0.0498568603133671	0.000773214405721102	0.149169808386477	84.950551986175	0.272277410212099
Hotmix_HM090_3165m	514	1445	0.0109601717219985	1442	0.997923875432526	3	0.00207612456747405	0.19868141095696	-0.14625188318458	0.0475859673497742	0.0537811495528197	4.395319182639	14	5.62256809338521	0.0163302766210815	0.800164260151955	0.266712550791789	834.033073929961	384.050519031142	0.0348316125069564	0.000124851477330366	0.0102819141661533	127.108495870753	0.247774845751955
Hotmix_HM091_2000m	652	1824	0.00859461140482316	1818	0.996710526315789	6	0.00328947368421053	0.199898348951348	-0.15718134099549	0.0439890469039837	0.0496989965739965	4.641685465917	14	5.59509202453988	0.0144468632495547	0.791988595866001	0.327021290603499	1131.48619631902	515.519736842105	0.0440240618452458	7.69041910101113e-05	0.00783106229479306	152.260908059221	0.233887723593273
Hotmix_HM092_900m	735	2175	0.00806317077239615	2166	0.995862068965517	9	0.00413793103448276	0.201723347074314	-0.15610331343084	0.0434344161924656	0.0528239710257254	4.46765580022047	13	5.91836734693878	0.0123727965300562	0.751157831148861	0.2799869813661	1211.19319727891	527.333333333333	0.0247990283921032	5.94766200105954e-05	0.00615049157060024	175.217596681474	0.238716071773126
Hotmix_HM093_75m	323	781	0.0150183643251351	779	0.997439180537772	2	0.00256081946222791	0.200462997165272	-0.191246516220062	0.0555127216653816	0.0616883116883116	4.50743226352326	12	4.8359133126935	0.0222487164202065	0.886310258208253	0.217724176247673	564.696594427245	300.128040973111	0.0443716185738236	0.000705174837783233	0.120916291452698	82.8832468872717	0.25740138784867
Hotmix_HM094_50m	449	1287	0.0127962933503023	1285	0.998445998445998	2	0.00155400155400155	0.19884548799946	-0.191246516220062	0.0562474889513861	0.0651267268436642	4.30092694769367	10	5.73273942093541	0.0184537066496977	0.892772856993648	0.185010585232597	732.835189309577	333.119658119658	0.0508833034929608	0.000356264283404955	0.0521296048692627	116.946399406088	0.261041070102874
Hotmix_HM095_3m	516	1651	0.0124256792353428	1647	0.997577225923683	4	0.00242277407631738	0.194472614498658	-0.173344609897173	0.0509407985314364	0.059743079501144	4.14237337369475	12	6.39922480620155	0.0167005343568902	0.897407900577008	0.175042841743877	796.66472868217	328.22350090854	0.032227189594617	0.000238443662922733	0.0280569917910724	138.03968002282	0.268038213636543
Hotmix_HM096_650m	496	1305	0.0106304985337243	1302	0.997701149425287	3	0.00229885057471264	0.206822600834222	-0.157499884012925	0.0465964343598055	0.0549215404478562	4.42510844822403	11	5.26209677419355	0.0156321277289019	0.765005029618867	0.307040632302447	803.899193548387	394.750191570881	0.0338056509753528	0.000113761591415484	0.00977890814784134	120.126276445329	0.2426793463542
Hotmix_HM097_200m	432	1000	0.0107416000687462	996	0.996	4	0.004	0.215905916719021	-0.180106618541787	0.0509723643807574	0.0586799809876732	4.9906544101554	13	4.62962962962963	0.0194208129242932	0.832171502415968	0.325041903179008	844.134259259259	456.046	0.0370006886881845	0.000259112319443338	0.036567256700457	98.5420585201835	0.228635866636157
Hotmix_HM098_75m	382	985	0.0135356117134573	981	0.995939086294416	4	0.00406091370558376	0.202282372579606	-0.154370645324616	0.0574843483210017	0.0627523381736864	4.3888614565097	13	5.15706806282722	0.0205851231946792	0.86832488700178	0.257668455234664	592.88219895288	297.778680203046	0.0354657000965451	0.000124615936691306	0.00870803602820573	91.6441619462562	0.240535858126657
Hotmix_HM100_3m	377	1077	0.0151955527964332	1074	0.997214484679666	3	0.00278551532033426	0.197676329686625	-0.186908279862898	0.0534026465028355	0.0600271218403085	4.20024789576848	11	5.71352785145889	0.0220384897567583	0.88988808242928	0.199691666290242	588.981432360743	270.594243268338	0.0560927153050633	0.000324009077826746	0.0298190130063991	100.561606018503	0.267451079836443
Hotmix_HM101_1407m	398	975	0.012341303494804	972	0.996923076923077	3	0.00307692307692308	0.204365637419812	-0.141047305153692	0.0546327796678007	0.0659170939557679	4.40803459077401	11	4.89949748743719	0.0204042884447426	0.769311901306483	0.174535775700136	639.665829145729	337.732307692308	0.0468179877374015	0.000160342583882143	0.0119580446635974	96.4430686984707	0.242929644076752
Hotmix_HM102_1000m	614	1511	0.00802907684214442	1508	0.99801455989411	3	0.00198544010589014	0.202338128050967	-0.149132924193057	0.0493273542600897	0.0567021583444941	4.99731233654221	16	4.92182410423453	0.0148094223421949	0.803652342267724	0.233501432343506	1169.96254071661	594.35274652548	0.052996783291156	8.45943621656007e-05	0.00923241132757445	135.245481057126	0.220628843486339
Hotmix_HM103_525m	287	610	0.0148631855948929	609	0.998360655737705	1	0.00163934426229508	0.216681704062133	-0.146359000023689	0.0568872987477639	0.0809126545968651	4.68291140907774	14	4.25087108013937	0.0235983528666455	0.726610644257703	0.311410225543755	487.132404181185	291.422950819672	0.0544909382721994	0.000217516738288438	0.0159631451126727	66.6795969419663	0.233145443853029
Hotmix_HM104_400m	451	1019	0.0100418822370042	1015	0.996074582924436	4	0.00392541707556428	0.217381489906883	-0.157677314780476	0.0567747131065029	0.0620329279877018	5.02666180802284	14	4.51884700665188	0.0166247844296625	0.803528391015135	0.361729520115054	882.053215077605	487.339548577036	0.0435206997064322	0.000201097223863355	0.0230320261062555	100.892931643375	0.224206514763056
Hotmix_HM105_1500m	465	996	0.00923248053392659	994	0.997991967871486	2	0.00200803212851406	0.202041499322736	-0.157528696503455	0.0583405358686258	0.0650206951353144	4.93242327427631	12	4.28387096774194	0.0274054505005562	0.795160074038528	0.202798450973208	873.505376344086	511.516064257028	0.0732488842106983	0.000142492081810249	0.0159907523510664	102.512095144998	0.220931239536634
Hotmix_HM106_50m	450	1247	0.0123434793367978	1241	0.995188452285485	6	0.00481154771451484	0.200153556418853	-0.165471766881162	0.0499037668408029	0.0611483532044279	4.42929620789182	11	5.54222222222222	0.0210640930462757	0.88553208492624	0.188016084852512	763.048888888889	355.654370489174	0.0846853992176544	0.0003491169225016	0.053351184625949	115.025490620491	0.256181493586839
Hotmix_HM107_2881m	452	1119	0.010978553067912	1116	0.997319034852547	3	0.00268096514745308	0.195039382975343	-0.16432204731591	0.0543567781255147	0.0572238708602344	4.7038250274643	16	4.95132743362832	0.0222808704354139	0.810154753033851	0.161765785443494	820.495575221239	420.906166219839	0.0435869179640478	0.000255932911684323	0.0362908990696578	109.09320365598	0.241891804115255
Hotmix_HM108_2000m	590	1592	0.0091623262639924	1587	0.996859296482412	5	0.00314070351758794	0.196184603561201	-0.160039027461729	0.0474925626859329	0.0539104197679934	4.54880828031526	12	5.39661016949153	0.0230957382521366	0.818619791666667	0.199980210210654	1013.49152542373	481.442211055276	0.045283901447258	0.000124216947866208	0.0140457076956879	141.173571306283	0.23968348269318
Hotmix_HM109_1000m	776	2265	0.0075324243431992	2258	0.996909492273731	7	0.00309050772626932	0.199247487970029	-0.143980787681111	0.0424538166608574	0.047379391777732	4.39092233483431	11	5.83762886597938	0.0118224143664782	0.787360349033606	0.246509326785649	1253.78479381443	556.230022075055	0.026870804716468	5.65640123451495e-05	0.00594761943905288	186.067786015531	0.240087465826491
Hotmix_HM110_60m	496	1453	0.0118361029651352	1447	0.995870612525809	6	0.00412938747419133	0.194735156763806	-0.165992506225127	0.0444519850695623	0.0554770258980785	4.37827468230694	12	5.85887096774194	0.0164467253176931	0.879646408007724	0.226607264165847	836.122983870968	369.908465244322	0.0293682642846735	0.000471588929895282	0.124902666013129	129.037791364102	0.260682406796165
Hotmix_HM111_50m	354	950	0.0152046222051504	944	0.993684210526316	6	0.00631578947368421	0.202046567702322	-0.157875399023067	0.0676122012823004	0.0728310495474674	4.34770570253357	12	5.36723163841808	0.0216225732622717	0.841740723892025	0.186586346377225	590.870056497175	285.946315789474	0.046547103895936	0.000665912336376543	0.117229026456678	93.4040481489634	0.264600702971568
Hotmix_HM112_3m	315	868	0.0175513092710545	865	0.996543778801843	3	0.00345622119815668	0.197912902570733	-0.186908279862898	0.0558817574407775	0.0626517230477626	4.15080376099484	11	5.51111111111111	0.0238499646142958	0.894864341085272	0.188450123082826	494.67619047619	236.495391705069	0.0470723912008249	0.000782400638525924	0.131678185610429	87.3456945875994	0.278171001871335
Hotmix_HM113_600m	531	1226	0.00871264612869986	1223	0.997553017944535	3	0.00244698205546493	0.209905534148003	-0.145637680875459	0.0511250827266711	0.0648771896162292	4.80086256085723	11	4.61770244821092	0.0158156557580926	0.811166730843281	0.244632955568677	965.941619585687	528.435562805873	0.0371675825108384	0.000117809175551573	0.0109810843167793	119.295052624714	0.22508500495229
Hotmix_HM114_350m	534	1536	0.0107932626430845	1527	0.994140625	9	0.005859375	0.208147296437515	-0.150573353457279	0.0430759412890874	0.0564696858696858	4.33355752688553	12	5.75280898876404	0.0135969812593545	0.69963734622769	0.276902961058703	881.750936329588	398.50390625	0.0237074206574011	0.000299084685390716	0.0473802862926877	138.064919526998	0.2590336201257
Hotmix_HM115_2885m	412	997	0.0117756832730966	995	0.997993981945838	2	0.00200601805416249	0.196429018808181	-0.151153085002584	0.0615920976176641	0.0694478984372601	4.54238797237309	12	4.83980582524272	0.022287577067536	0.807334419704942	0.18649405398451	675.968446601942	358.1925777332	0.0410305303454403	0.000121130344311526	0.00902156048967312	96.0451867846285	0.233686585850678
Hotmix_HM116_2000m	441	1059	0.0109152752009895	1058	0.999055712936733	1	0.000944287063267233	0.201809731622616	-0.1504671	0.0489773950484392	0.0561476651110705	4.56537894945142	13	4.80272108843537	0.0277210884353742	0.804540420819491	0.178783058285152	735.40589569161	392.139754485364	0.0418882489846676	0.000119612943339568	0.00985194086257021	103.099732907556	0.2343175747899
Hotmix_HM117_1000m	377	796	0.0112308821039562	791	0.993718592964824	5	0.00628140703517588	0.20751521849792	-0.150816538130449	0.0707099741304973	0.0810975530008761	6.98441175594795	18	4.22281167108753	0.01802443704498	0.984693691147146	0.251671467389388	1066.17771883289	589.340452261306	0.183569741521688	0.000154974249001496	0.0180330240478445	68.8342776651756	0.183069887407382
Hotmix_HM118_60m	560	1807	0.0115448504983389	1804	0.998339789706696	3	0.00166021029330382	0.188868235391243	-0.153601360432822	0.0425038021291923	0.0465169374455561	4.23379759775109	15	6.45357142857143	0.0206555072834143	0.862357865855606	0.251996439346989	903.846428571429	366.726065301605	0.0401295408462306	0.000433525627790835	0.128601515762554	150.468523312005	0.269174460307702
Hotmix_HM119_50m	581	1956	0.0116089975666212	1953	0.998466257668712	3	0.00153374233128834	0.190082394174876	-0.146416924716632	0.0391713472901014	0.041386794130157	4.07221793578254	11	6.73321858864028	0.0142530713988961	0.875823476227925	0.193063342751256	890.943201376936	350.781186094069	0.0291891196539655	0.000430704570266753	0.107354501959259	159.617464788033	0.275202525496608
Hotmix_HM120_3m	364	970	0.0146822874095601	968	0.997938144329897	2	0.00206185567010309	0.201859319318865	-0.191246516220062	0.0624648283624086	0.0639182617252792	4.46242845336843	13	5.32967032967033	0.0211303847667484	0.884358607534573	0.191936707769091	621.543956043956	300.60206185567	0.0415248266027888	0.000430336979041098	0.0529849450394857	93.5435001201485	0.257695592617489
Hotmix_HM121_600m	644	1574	0.00760217536199685	1567	0.995552731893266	7	0.00444726810673443	0.210194805011396	-0.148050756125373	0.0458397994508774	0.058752618457991	5.12659858312632	18	4.88819875776398	0.014170763984815	0.777632407364752	0.315360629675608	1253.62732919255	637.216010165184	0.0399834005840812	6.59254362342688e-05	0.00673326379445368	139.069984275255	0.216283023756228
Hotmix_HM122_400m	620	1884	0.00981812496742926	1876	0.995753715498938	8	0.00424628450106157	0.206155658813155	-0.153581501726838	0.0391083930152088	0.0522713832818362	4.28368932858908	13	6.07741935483871	0.0144145083120538	0.676050307505693	0.286705198015585	1003.23064516129	430.692675159236	0.0234920159770881	0.000195586469542491	0.029009257312788	160.445452719324	0.259201054473867
Hotmix_HM123_2861m	243	452	0.0153725810291467	449	0.993362831858407	3	0.00663716814159292	0.202952891886617	-0.16432204731591	0.0572519083969466	0.0475240560667697	4.69485126332822	13	3.7201646090535	0.0300819644253988	0.814989891931016	0.242455867265716	366.489711934156	250.353982300885	0.0650517306077078	0.000138542018000437	0.00930774589551271	50.1636608019324	0.20728785455344
Hotmix_HM124_2000m	472	1213	0.0109125913131095	1210	0.997526793075021	3	0.00247320692497939	0.196706456773467	-0.169029778318213	0.0541259982253771	0.0634945973684893	4.54361990534393	13	5.13983050847458	0.0251808269459139	0.81090226877498	0.199727224786551	816.947033898305	407.59604286892	0.0406747392552948	0.000222285932634164	0.0240246182162258	115.655559823886	0.245553205570883
Hotmix_HM125_1000m	817	2597	0.00779093767249862	2588	0.996534462841741	9	0.00346553715825953	0.19937291209746	-0.156480684002855	0.0394914491449145	0.0495762034417497	4.30878045162965	11	6.35740514075887	0.0130423956608347	0.748895408634819	0.274422621194264	1310.66585067319	536.943396226415	0.0164154110526279	7.43801268770772e-05	0.00879207888973915	203.66625231154	0.249590995479828
Hotmix_HM126_65m	527	1558	0.0112409001378056	1553	0.996790757381258	5	0.00320924261874198	0.19639141830544	-0.164073098265562	0.0541493111182313	0.0575239159711816	4.40554541453525	12	5.91271347248577	0.0191773508127647	0.891705422065928	0.108928559519318	895.65844402277	391.921052631579	0.0267346476203576	0.000438294742104844	0.115365071538371	135.111191886334	0.256865383814324
Hotmix_HM127_50m	482	1492	0.0128708344475979	1486	0.99597855227882	6	0.00402144772117962	0.195884320865744	-0.165907104054414	0.050512682137075	0.0578738484921853	4.20773630317199	11	6.19087136929461	0.0162351946584312	0.896907928830541	0.105210909049066	771.460580912863	326.920241286863	0.0251486926879547	0.000501446587895676	0.105597473580529	129.314445731769	0.26884500152135
Hotmix_HM128_3m	361	1001	0.0154047399199754	999	0.998001998001998	2	0.001998001998002	0.197869236415121	-0.162497903574285	0.0588963565617262	0.0633217467028354	4.21118234726588	11	5.54570637119114	0.0207063711911357	0.886101154918359	0.178976005180385	571.626038781163	270.348651348651	0.0403652839417503	0.000449952897836956	0.0510509240243639	96.6676655754218	0.268521293265061
Hotmix_HM129_600m	789	2596	0.00835086500292731	2585	0.995762711864407	11	0.00423728813559322	0.204587837117946	-0.150971535097397	0.0372630202658531	0.0446973322492238	4.18324555498357	11	6.58048162230672	0.0132227390579864	0.655541447902726	0.293895307685002	1222.60836501901	488.318181818182	0.02021038142931	8.87574271518242e-05	0.00994709557065659	203.057627972647	0.257687345142953
Hotmix_HM130_450m	560	1628	0.0104012266802964	1619	0.994471744471744	9	0.00552825552825553	0.211032541726669	-0.160351457918875	0.0430593786865906	0.0593303259645672	4.33973522038855	12	5.81428571428571	0.0128545872731919	0.684434968017058	0.262672448083429	913.560714285714	408.340294840295	0.0308675123184634	0.000172571079280761	0.0196252445931473	142.505285121624	0.254928953705947
Hotmix_HM131_2787m	604	1697	0.00931874842124916	1693	0.997642899233942	4	0.00235710076605775	0.20052616950911	-0.145638794200487	0.0454589606605148	0.0525814756448559	4.5824197838644	13	5.61920529801325	0.0122401238838918	0.798395943602732	0.227371773708205	1065.84105960265	485.250441956394	0.035780774481378	0.000193797437542833	0.0331177016900998	147.399200174366	0.244443118033774
Hotmix_HM132_2000m	619	1833	0.00958326144580203	1828	0.997272231314784	5	0.00272776868521549	0.19747257281842	-0.146625569871486	0.0448441854573094	0.0590543675465686	4.4431408838768	11	5.92245557350565	0.0146885832143921	0.762185073496985	0.274323207071368	1063.93053311793	463.635570103655	0.028848241488198	0.000371752059011017	0.126603321575259	156.660400566943	0.253495793797643
Hotmix_HM133_1000m	774	2287	0.00764496859445564	2280	0.996939221687801	7	0.00306077831219939	0.199705955416469	-0.145917886494904	0.0407591998361439	0.0499073079985943	4.47938010279152	13	5.90956072351421	0.0117599473175754	0.755154830543742	0.250034870830076	1313.72222222222	572.393091386095	0.0204543178651552	9.53816960421538e-05	0.0134568141547114	187.873713639218	0.243044907683334
Hotmix_HM134_60m	510	1480	0.0114025964020186	1476	0.997297297297297	4	0.0027027027027027	0.197377125895765	-0.168744951647504	0.0566750629722922	0.0649482263767978	4.42100808361612	12	5.80392156862745	0.0141376786470973	0.870500639967768	0.170996414918052	863.83137254902	384.684459459459	0.0269164115901968	0.000308051812158118	0.0547379003685547	129.459190221543	0.254340255838002
Hotmix_HM135_50m	579	1827	0.0109184789429335	1821	0.996715927750411	6	0.00328407224958949	0.196210576203849	-0.165907104054414	0.0487209693705823	0.0572072332358558	4.23730056293819	10	6.31088082901554	0.0150330781504921	0.893936571902674	0.162660349926448	922.697754749568	382.741652983032	0.0230367147202713	0.000209983015188177	0.0287593792960802	150.660362694301	0.260658066945157
Hotmix_HM136_3m	411	1235	0.0146578838051154	1231	0.996761133603239	4	0.00323886639676113	0.195995336248546	-0.173344609897173	0.0546598505701927	0.0597495803602673	4.1172986766364	11	6.00973236009732	0.0219274820485431	0.881631128433278	0.163835403511743	639.046228710462	280.893117408907	0.0491518917784752	0.000602340831785312	0.124470165664777	112.962748794866	0.275518899499672
Hotmix_HM137_700m	749	2153	0.00768582709209427	2142	0.994890849976777	11	0.00510915002322341	0.203847101107512	-0.153215993264097	0.0398423817863398	0.0495909998800172	4.48982966024726	11	5.74899866488652	0.0123676488437346	0.752713861195492	0.307478669061263	1256.87449933244	562.542498838829	0.0262678498212517	7.13305323752482e-05	0.00798547340755974	179.09209595478	0.239427935768422
Hotmix_HM138_400m	644	1977	0.00954860272596428	1967	0.994941831057157	10	0.00505816894284269	0.207635256663142	-0.161630515800853	0.0407978241160471	0.0561463166463166	4.19715359963663	11	6.13975155279503	0.0122243366208475	0.68570910612188	0.28978383723028	983.695652173913	420.660091047041	0.0195210505946311	8.40786896810477e-05	0.00709333773439378	163.57095802748	0.254387182002301
Hotmix_HM139_1500m	571	1573	0.00966602144590899	1569	0.997457088366179	4	0.00254291163382072	0.201183184563324	-0.142134389087629	0.0439595192915876	0.05732830315373	4.51706058858221	11	5.50963222416813	0.0166497680277752	0.702288368891948	0.333824787222511	950.425569176883	443.099809281627	0.0220932975059487	8.81311781610283e-05	0.00804035531243452	135.453909624137	0.237638437937083
Hotmix_HM140_80m	452	1078	0.01057630045327	1071	0.993506493506494	7	0.00649350649350649	0.209590813428012	-0.161999694661515	0.0574883720930233	0.0589549470445696	4.82734445221212	14	4.76991150442478	0.0160312383493907	0.842457842457842	0.274553982170559	847.858407079646	448.387755102041	0.0502249965187409	0.000251721575164654	0.0377438030269422	105.268002032383	0.233410204062933
Hotmix_HM141_1350m	609	1695	0.00915543168265491	1690	0.997050147492625	5	0.00294985250737463	0.19759347924506	-0.146625569871486	0.0438746438746439	0.0496560079006887	4.46630210528651	12	5.56650246305419	0.015515620948924	0.769379246092327	0.242605637684514	1026.27586206897	475.109144542773	0.0240423191580126	0.000131068026241195	0.0149951416325587	148.86193864519	0.244838714876957
Hotmix_HM142_1000m	903	2766	0.00679184683722403	2755	0.996023138105568	11	0.00397686189443239	0.200715085310714	-0.157947365288171	0.0378055404671374	0.0434163223949447	4.4880661056859	11	6.12624584717608	0.0109465123645498	0.707985191731201	0.296009300773222	1504.29900332226	631.894070860448	0.0150839680222223	4.44651028049609e-05	0.00493971369235622	213.007672916477	0.236150413432901
Hotmix_HM143_600m	855	2653	0.00726680088198639	2642	0.995853750471165	11	0.00414624952883528	0.20294818692164	-0.162719591317897	0.0378158291036868	0.0435454882127676	4.41510111683777	11	6.20584795321637	0.0126395223030253	0.74523357270302	0.318639202322527	1434.49824561404	597.676215604975	0.0287170116339252	0.000102326877259308	0.0170148405132668	211.26226627174	0.247379702894309
Hotmix_HM144_400m	159	269	0.0214154923971021	269	1	0	0	0.231666060798946	NaN	0.0404040404040404	0.0494987468671679	4.72280973261113	13	3.38364779874214	0.0292174189953029	0.763989081692338	-0.0013844796071594	272.327044025157	204.204460966543	0.0836231842816153	0.000580435354224448	0.0275088871571245	37.4039884992715	0.236734104425769
Hotmix_HM145_200m	359	846	0.0131650612346524	839	0.991725768321513	7	0.008274231678487	0.215850228753722	-0.166646509576476	0.0518220539517274	0.0701128409202943	4.52410935400851	12	4.71309192200557	0.0203544918379733	0.676478980546968	0.187419776418518	606.470752089136	330.382978723404	0.0610684191800258	0.000240221073953068	0.0195271892816057	87.663398610056	0.244869828519709
Hotmix_HM146_75m	381	959	0.0132476861444951	957	0.997914494264859	2	0.00208550573514077	0.204901738882112	-0.191246516220062	0.0602734051367026	0.065520215933439	4.5225244189963	11	5.03412073490814	0.018331261223926	0.89254372204344	0.218245128981558	658.795275590551	336.03441084463	0.0452429072586703	0.000350734009867059	0.0407976699819097	94.7390267504441	0.249313228290642
Hotmix_HM147_3m	318	813	0.0161299922623653	811	0.997539975399754	2	0.002460024600246	0.202771009689732	-0.162497903574285	0.068394528437725	0.0778573339831617	4.33373349339736	13	5.11320754716981	0.0185703231950479	0.881250304299138	0.208856391448321	515.229559748428	261.980319803198	0.0468326262888287	0.000378175396070043	0.0323758676540793	82.4231625118418	0.26000997637805
Hotmix_HM148_886m	638	1774	0.00873018607008755	1768	0.996617812852311	6	0.00338218714768884	0.204777447209083	-0.158049529374842	0.0448097698449977	0.0562180862862294	4.37233208698323	11	5.56112852664577	0.0116779771952186	0.692692913385827	0.289424375107876	998.051724137931	465.374859075535	0.0233664957026791	5.5645986452347e-05	0.0049293763411852	150.914981317881	0.236915198301226
Hotmix_HM149_350m	630	1727	0.0087162793045146	1715	0.993051534452808	12	0.00694846554719166	0.21031097541062	-0.157072131165363	0.046527506827936	0.0599343844561236	4.63560801479976	16	5.48253968253968	0.0151310974840387	0.732232247013482	0.285853764994116	1107.38888888889	515.083960625362	0.034108851030711	0.00010767800496786	0.0118070168654783	149.425374330255	0.237560213561614
Hotmix_HM150_550m	967	3018	0.00646168273523159	3001	0.994367130550033	17	0.00563286944996687	0.204095971558013	-0.158834118110739	0.0369173753979189	0.0515003827503828	4.52664738713854	14	6.24198552223371	0.010101464262698	0.629413668079881	0.351078107915778	1602.85211995863	659.197150430749	0.0255141329848371	3.00917393047639e-05	0.00343989841714526	224.416246765988	0.232314955244294
Hotmix_HM151_200m	500	1252	0.0100360721442886	1242	0.992012779552716	10	0.00798722044728434	0.211320413578666	-0.151856419826305	0.04955699053912	0.0660253393949045	4.72677254586365	12	5.008	0.0160160320641283	0.667650679884482	0.219655904432037	907.648	459.742811501597	0.0458271285331528	0.000186181491297392	0.0220438251876403	117.542175757576	0.235555462440032
Hotmix_HM152_75m	416	915	0.0106000926784059	911	0.995628415300546	4	0.00437158469945355	0.202693360920671	-0.166463935768604	0.0549828178694158	0.0685111629111629	5.26829735981112	16	4.39903846153846	0.0231348470806302	0.880268106389578	0.261721758538847	856.132211538462	480.428415300546	0.0958736692461252	0.000195626523904427	0.0264906096831526	90.2959659130933	0.217580640754442
Hotmix_HM153_12m	354	788	0.0126118339975353	785	0.996192893401015	3	0.00380710659898477	0.209804281252655	-0.146416924716632	0.0629251700680272	0.0689643347050754	4.95776745390679	13	4.45197740112994	0.0157167779004817	0.857813789992425	0.258866386611144	690.675141242938	388.675126903553	0.0410948089748151	0.000411657274606168	0.0584319032526087	82.4337378879752	0.233523336793131
Hotmix_HM154_3m	219	448	0.018767542206024	447	0.997767857142857	1	0.00223214285714286	0.21086768365865	-0.146764	0.0707624794295118	0.0813633067440174	4.52148312497333	10	4.09132420091324	0.0271040174270035	0.837090909090909	0.18134736910102	376.86301369863	236.540178571429	0.0604180364950417	0.000707857335002915	0.0619174646380102	55.2757374791621	0.253558428803496
Hotmix_HM155_1447m	848	2348	0.00653805885366777	2330	0.992333901192504	18	0.00766609880749574	0.206555291631948	-0.163900626704734	0.0388286334056399	0.0477152079554102	4.74857771383114	13	5.5377358490566	0.00999086676616694	0.578363005770691	0.233495870203624	1539.24646226415	704.211243611584	0.0357118264791586	6.58288077886939e-05	0.00806548658675033	192.936558076358	0.227788144127931
Hotmix_HM156_800m	716	1892	0.00739149119037387	1885	0.99630021141649	7	0.00369978858350951	0.206965325885561	-0.16537226470504	0.0395025603511339	0.0593731446942456	4.69516760529994	14	5.28491620111732	0.0121889283900457	0.665079121631985	0.252554102763996	1262.76675977654	607.200317124736	0.0263005752009029	6.64679740232286e-05	0.00657759808094458	163.769237133134	0.229047884102285
Hotmix_HM157_3518m	522	1128	0.00829527654598804	1117	0.990248226950355	11	0.00975177304964539	0.215558751230796	-0.152322774165776	0.0374143685227472	0.0627596929440247	5.42085455886217	15	4.32183908045977	0.0204955104021885	0.755813663044836	0.306517206724634	999.172413793103	566.974290780142	0.0602837898138718	4.37536041003141e-05	0.00484364883737503	100.638439093899	0.193163990583299
Hotmix_HM158_2000m	437	958	0.0100560535763021	956	0.997912317327766	2	0.00208768267223382	0.206000038198572	-0.162516555855796	0.0459016393442623	0.0488403659832231	4.83090077333624	14	4.38443935926773	0.0243476161484685	0.59121753944624	0.152072075795982	804.839816933638	462.969728601253	0.0578894060278492	0.000177119610610122	0.0199854527280651	99.4562573836029	0.228110682072484
