Target	Source	SRF	DCM	MES	BAT	Absent	EdgePrevalence	Prevalence_MS_SRF	Prevalence_MS_EPI	Prevalence_MS_DCM	Prevalence_MS_MES	Prevalence_MS_BAT	Prevalence_NAO_SRF	Prevalence_NAO_EPI	Prevalence_NAO_DCM	Prevalence_NAO_MES	Prevalence_NAO_BAT	Prevalence_SAO_SRF	Prevalence_SAO_DCM	Prevalence_SAO_MES	Prevalence_SAO_BAT	Prevalence_SPO_SRF	Prevalence_SPO_DCM	Prevalence_SPO_MES	Prevalence_SPO_BAT	Prevalence_NPO_SRF	Prevalence_NPO_DCM	Prevalence_NPO_MES	Prevalence_NPO_BAT	Prevalence_IO_SRF	Prevalence_IO_DCM	Prevalence_IO_MES	Prevalence_IO_BAT	AllLayers	MS_allLayers	NAO_allLayers	SAO_allLayers	SPO_allLayers	NPO_allLayers	IO_allLayers	Type	Source_PhylumDivision	Target_PhylumDivision
Euk_ASV_2709	Euk_ASV_1715	MS	MS	MS	MS	0	0.0755667506297229	0.578947368421053	0.722222222222222	0.19047619047619	0.0192307692307692	0.0285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	Euk_Euk	Stramenopiles_X	Dinoflagellata
Euk_ASV_2726	Euk_ASV_1961	Other	Other	NPO	NPO	0	0.0554156171284635	0	0.0555555555555556	0.333333333333333	0	0	0.0294117647058824	0	0	0	0	0	0.5	0	0	0	0	0	0	0.0344827586206897	1	0.111111111111111	0.416666666666667	0	0.333333333333333	0	0	1	1	1	1	0	4	1	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_276	Euk_ASV_17	Other	Other	Other	Other	0	0.16624685138539	0	0.333333333333333	0.523809523809524	0	0.142857142857143	0.0588235294117647	0	0.166666666666667	0.5	0.2	0.0384615384615385	1	0.666666666666667	0	0	0	0.666666666666667	0.333333333333333	0.0344827586206897	0.333333333333333	0.444444444444444	0.5	0	0.666666666666667	0.571428571428571	0	2	2	4	3	2	4	2	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_2797	Euk_ASV_272	Other	MS	MS	MS	0	0.10831234256927	0.578947368421053	0.611111111111111	0.428571428571429	0.0384615384615385	0.0285714285714286	0.0588235294117647	0	0	0	0	0.0769230769230769	0	0	0	0	0	0	0	0.0689655172413793	0	0	0	0.0857142857142857	0	0	0	1	4	1	1	0	1	1	Euk_Euk	Dinoflagellata	Stramenopiles_X
Euk_ASV_2914	Euk_ASV_188	Other	Other	NPO	NPO	0	0.0277078085642317	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.0714285714285714	0	0	0	0.0344827586206897	0.666666666666667	0.222222222222222	0.166666666666667	0	0.333333333333333	0	0	1	0	0	1	1	4	1	Euk_Euk	Chlorophyta	Dinoflagellata
Euk_ASV_292	Euk_ASV_257	Other	Prevalent	Other	Other	0	0.19647355163728	0.210526315789474	0.388888888888889	0.714285714285714	0.307692307692308	0	0.0588235294117647	0.5	0.666666666666667	0.357142857142857	0.05	0	1	0	0.272727272727273	0	1	0	0.333333333333333	0.103448275862069	0.666666666666667	0	0.416666666666667	0	1	0	0	1	3	4	2	2	3	1	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_292	Euk_ASV_17	Other	LowFrequency	Other	Other	0	0.229219143576826	0	0.333333333333333	0.761904761904762	0.5	0	0.0588235294117647	0	0.5	0.428571428571429	0	0	1	0	0.272727272727273	0	1	0	0.333333333333333	0.103448275862069	1	0.222222222222222	0.5	0	1	0.571428571428571	0.25	1	2	3	2	2	4	3	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_292	Euk_ASV_276	Other	Other	Other	Other	0	0.123425692695214	0	0.222222222222222	0.476190476190476	0.115384615384615	0	0.0588235294117647	0	0.166666666666667	0.357142857142857	0.05	0	1	0.166666666666667	0	0	0	0	0.333333333333333	0.0344827586206897	0.333333333333333	0.222222222222222	0.416666666666667	0	0.666666666666667	0.428571428571429	0	2	2	4	2	1	4	2	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_2931	Euk_ASV_784	Other	Other	NPO	Other	0	0.0453400503778338	0	0	0	0	0	0	0	0	0	0	0.0384615384615385	0.25	0	0.0909090909090909	0.0714285714285714	1	0	0	0.0689655172413793	0.333333333333333	0.444444444444444	0.5	0	0	0	0	1	0	0	3	2	4	0	Euk_Euk	Chlorophyta	Chlorophyta
Euk_ASV_2931	Euk_ASV_402	Other	Other	NPO	NPO	0	0.052896725440806	0	0	0	0	0	0.0294117647058824	0	0.166666666666667	0	0	0.0769230769230769	0.5	0	0	0	0	0	0	0.0689655172413793	0.333333333333333	0.555555555555556	0.5	0.0285714285714286	0	0	0	1	0	2	2	0	4	1	Euk_Euk	Dinoflagellata	Chlorophyta
Euk_ASV_312	Euk_ASV_51	Other	Other	Other	Other	0	0.234256926952141	0.789473684210526	0.666666666666667	0.857142857142857	0.115384615384615	0.114285714285714	0.176470588235294	1	0.333333333333333	0	0.1	0.0384615384615385	0	0.333333333333333	0.272727272727273	0	1	0	0.333333333333333	0.103448275862069	0.333333333333333	0	0.666666666666667	0.0285714285714286	0.333333333333333	0.142857142857143	0.125	2	4	3	3	2	3	4	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_312	Euk_ASV_257	Other	Other	Other	Other	0	0.244332493702771	0.842105263157895	0.722222222222222	0.904761904761905	0.153846153846154	0.0857142857142857	0.176470588235294	1	0.333333333333333	0.214285714285714	0.1	0.0384615384615385	0	0.166666666666667	0.272727272727273	0	1	0	0.333333333333333	0.103448275862069	0.333333333333333	0	0.583333333333333	0.0285714285714286	0.333333333333333	0.142857142857143	0	2	4	4	3	2	3	3	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_317	Euk_ASV_260	Other	LowFrequency	NAO	Other	0	0.115869017632242	0.263157894736842	0	0.523809523809524	0	0	0.147058823529412	1	0.833333333333333	0.214285714285714	0.05	0.0384615384615385	1	0	0.0909090909090909	0	1	0	0	0.0689655172413793	0.333333333333333	0	0	0	0.666666666666667	0	0	1	2	4	3	1	2	1	Euk_Euk	Radiolaria	Dinoflagellata
Euk_ASV_317	Euk_ASV_154	Other	Global	Other	Other	0	0.229219143576826	0.789473684210526	0.833333333333333	0.857142857142857	0.0576923076923077	0	0.176470588235294	0.75	0.833333333333333	0	0.1	0.115384615384615	1	0.166666666666667	0.181818181818182	0.0714285714285714	1	0	0	0.103448275862069	1	0	0	0.0857142857142857	1	0	0	1	3	3	4	2	2	2	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_347	Euk_ASV_146	Other	Other	Other	Other	0	0.143576826196474	0.473684210526316	0.555555555555556	0.619047619047619	0.0192307692307692	0	0.117647058823529	0.25	0.166666666666667	0.0714285714285714	0.1	0	0	0	0.454545454545455	0	0	0	0.333333333333333	0.0344827586206897	0	0	0.5	0.0285714285714286	0	0.142857142857143	0	1	3	4	1	1	2	2	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_367	Euk_ASV_77	Other	Other	Other	Other	0	0.151133501259446	0.157894736842105	0.5	0.333333333333333	0.211538461538462	0.0571428571428571	0.0294117647058824	0	0.166666666666667	0.357142857142857	0	0	0.5	0.333333333333333	0.272727272727273	0	0	0.333333333333333	0.333333333333333	0	0.333333333333333	0	0.333333333333333	0	0.666666666666667	0.428571428571429	0.25	1	4	3	3	2	2	3	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_367	Euk_ASV_269	Other	Other	Other	Other	0	0.156171284634761	0.157894736842105	0.5	0.428571428571429	0.153846153846154	0	0.0294117647058824	0	0.166666666666667	0.285714285714286	0.1	0.0384615384615385	0.75	0	0.272727272727273	0	1	0	0.333333333333333	0.0344827586206897	0.666666666666667	0	0.5	0	1	0.571428571428571	0	1	3	4	3	2	3	2	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_367	Euk_ASV_17	Other	Other	LowFrequency	Other	0	0.289672544080605	0	0.388888888888889	0.571428571428571	0.480769230769231	0.114285714285714	0.0294117647058824	0	0.166666666666667	0.857142857142857	0.35	0.0384615384615385	0.75	1	0.363636363636364	0	1	1	0.333333333333333	0.0344827586206897	1	0.555555555555556	0.583333333333333	0	1	0.857142857142857	0.25	3	3	4	4	3	4	3	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_4234	Euk_ASV_2931	Other	Other	NPO	NPO	0	0.0251889168765743	0	0	0	0	0	0.0294117647058824	0	0.166666666666667	0	0	0	0.25	0	0	0	0	0	0	0.0344827586206897	0.333333333333333	0.222222222222222	0.25	0	0	0	0	1	0	2	1	0	4	0	Euk_Euk	Chlorophyta	Dinoflagellata
Euk_ASV_428	Euk_ASV_317	Other	Other	Other	NAO	0	0.214105793450882	0.894736842105263	0.888888888888889	0.857142857142857	0.0384615384615385	0	0.147058823529412	1	0.833333333333333	0.142857142857143	0.05	0.0769230769230769	1	0	0	0	0	0	0	0.0344827586206897	0.666666666666667	0	0	0.0857142857142857	1	0	0	1	3	4	2	0	2	2	Euk_Euk	Dinoflagellata	Stramenopiles_X
Euk_ASV_4349	Euk_ASV_1515	Other	Other	NPO	NPO	0	0.0503778337531486	0	0.222222222222222	0.142857142857143	0	0	0.0294117647058824	0	0	0	0	0.0769230769230769	0.75	0	0	0	0	0	0	0.0344827586206897	0.333333333333333	0.111111111111111	0.0833333333333333	0.0857142857142857	0	0	0	1	1	1	2	0	4	1	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_4349	Euk_ASV_478	Other	Other	NPO	NPO	0	0.0604534005037783	0	0.166666666666667	0.333333333333333	0	0	0.0294117647058824	0	0	0	0	0.0384615384615385	1	0	0	0	0	0	0	0.0689655172413793	0.333333333333333	0.111111111111111	0.0833333333333333	0.0571428571428571	0.333333333333333	0	0	1	1	1	2	0	4	2	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_443	Euk_ASV_17	Other	Other	LowFrequency	Other	0	0.249370277078086	0	0.166666666666667	0.238095238095238	0.403846153846154	0	0.0588235294117647	0	0.166666666666667	0.428571428571429	0.6	0.0384615384615385	0.5	0.666666666666667	0.727272727272727	0	0	0.666666666666667	0.333333333333333	0.103448275862069	0.333333333333333	0.777777777777778	0.666666666666667	0.0571428571428571	0.333333333333333	0.714285714285714	0.5	4	2	4	4	2	4	4	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_4462	Euk_ASV_1666	NAO	Other	NAO	NAO	0	0.0428211586901763	0	0	0.333333333333333	0	0	0.0294117647058824	0	0.166666666666667	0.0714285714285714	0.05	0	0.5	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0.666666666666667	0	0	1	1	4	1	0	1	1	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_459	Euk_ASV_17	NPO	Other	LowFrequency	Other	0	0.261964735516373	0	0	0.619047619047619	0.519230769230769	0.2	0	0	0	0.428571428571429	0.25	0	1	0.833333333333333	0.727272727272727	0	1	0.666666666666667	1	0.0344827586206897	0.666666666666667	0.666666666666667	0.666666666666667	0	1	0.428571428571429	0	1	3	2	3	3	4	2	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_463	Euk_ASV_269	Other	Other	Other	Other	0	0.148614609571788	0.157894736842105	0.555555555555556	0.428571428571429	0.0961538461538462	0	0.0588235294117647	0	0.166666666666667	0.214285714285714	0.1	0.0769230769230769	0.75	0.166666666666667	0.181818181818182	0	1	0	0.333333333333333	0.0344827586206897	0.666666666666667	0.111111111111111	0.333333333333333	0.0857142857142857	1	0	0	3	3	4	4	2	4	2	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_4703	Euk_ASV_1519	Other	Other	MS	Other	0	0.0654911838790932	0.0526315789473684	0.111111111111111	0.238095238095238	0.134615384615385	0.0285714285714286	0.0588235294117647	0	0.166666666666667	0	0	0.0384615384615385	0.5	0	0.0909090909090909	0	0	0	0	0.0689655172413793	0	0	0.0833333333333333	0	0	0	0	1	4	2	3	0	2	0	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_471	Euk_ASV_269	Other	Other	Other	Other	0	0.133501259445844	0	0	0.380952380952381	0.173076923076923	0.114285714285714	0.0588235294117647	0	0.166666666666667	0.285714285714286	0.1	0.0769230769230769	1	0.166666666666667	0	0	1	0	0	0.0344827586206897	0.666666666666667	0.111111111111111	0.333333333333333	0.0857142857142857	0.666666666666667	0.285714285714286	0	2	3	4	3	1	4	3	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_478	Euk_ASV_23	Other	Prevalent	Other	Other	0	0.141057934508816	0.157894736842105	0.222222222222222	0.857142857142857	0.134615384615385	0.0285714285714286	0	0.25	0.833333333333333	0.142857142857143	0	0	1	0	0.181818181818182	0	1	0	0	0.103448275862069	1	0	0	0	0.666666666666667	0	0	1	4	2	2	1	2	1	Euk_Euk	Ochrophyta	Dinoflagellata
Euk_ASV_482	Euk_ASV_478	Other	LowFrequency	Other	Other	0	0.156171284634761	0.210526315789474	0.388888888888889	0.857142857142857	0.115384615384615	0	0.0588235294117647	0	0.5	0	0.05	0.0384615384615385	1	0.166666666666667	0.0909090909090909	0	1	0	0	0.103448275862069	1	0	0.0833333333333333	0.0571428571428571	0.666666666666667	0.142857142857143	0.125	2	3	3	4	1	3	4	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_482	Euk_ASV_463	Other	Other	Other	NAO	0	0.146095717884131	0.157894736842105	0.555555555555556	0.476190476190476	0.134615384615385	0	0.0588235294117647	0	0.166666666666667	0.142857142857143	0.1	0.0769230769230769	0.75	0.333333333333333	0	0	1	0	0	0.0689655172413793	1	0.222222222222222	0	0.0857142857142857	1	0	0	1	3	4	3	1	3	2	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_482	Euk_ASV_257	Other	LowFrequency	Other	Other	0	0.226700251889169	0.578947368421053	0.722222222222222	0.857142857142857	0.230769230769231	0.0571428571428571	0.0588235294117647	0	0.5	0.142857142857143	0.1	0.0769230769230769	1	0.166666666666667	0.181818181818182	0	1	0	0	0.103448275862069	0.666666666666667	0	0.166666666666667	0.0857142857142857	1	0.285714285714286	0	3	4	4	4	1	3	3	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_488	Euk_ASV_5	SAO	SAO	SAO	Other	0	0.0428211586901763	0	0	0	0	0	0	0	0	0	0	0.0384615384615385	0.25	0.333333333333333	0.545454545454545	0	0	0	0.333333333333333	0	0	0	0.5	0	0	0	0	1	0	0	4	1	1	0	Euk_Euk	Stramenopiles_X	Choanoflagellida
Euk_ASV_51	Euk_ASV_22	Other	LowFrequency	Other	Other	0	0.221662468513854	0.684210526315789	0.777777777777778	0.80952380952381	0.0769230769230769	0	0.176470588235294	0.75	0.333333333333333	0	0.1	0.0384615384615385	0.75	0	0.272727272727273	0	1	0	0.333333333333333	0.103448275862069	0.666666666666667	0	0.666666666666667	0.0285714285714286	0.333333333333333	0.285714285714286	0.125	1	3	3	3	2	3	4	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_5167	Euk_ASV_463	Other	Other	Other	Other	0	0.0705289672544081	0	0	0.333333333333333	0	0	0.0588235294117647	0	0.166666666666667	0	0.05	0.0384615384615385	0.75	0.333333333333333	0	0	0	0	0	0.0689655172413793	0.666666666666667	0.111111111111111	0.0833333333333333	0.0571428571428571	0.666666666666667	0.142857142857143	0	1	1	3	3	0	4	3	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_529	Euk_ASV_459	NPO	Other	LowFrequency	Other	0	0.178841309823678	0	0	0.428571428571429	0.346153846153846	0.114285714285714	0	0	0	0.214285714285714	0.1	0	1	0.666666666666667	0.454545454545455	0	1	0.333333333333333	0.333333333333333	0.0344827586206897	0.333333333333333	0.555555555555556	0.583333333333333	0	1	0.285714285714286	0	1	3	2	3	3	4	2	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_529	Euk_ASV_281	NPO	Other	Other	Other	0	0.18639798488665	0	0	0.333333333333333	0.615384615384615	0	0	0	0	0.214285714285714	0.15	0	0.25	0.5	0.454545454545455	0	1	0.333333333333333	0	0.0344827586206897	0.333333333333333	0.777777777777778	0.583333333333333	0	0.333333333333333	0	0.125	1	2	2	3	2	4	2	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_529	Euk_ASV_17	Other	Other	LowFrequency	Other	0	0.269521410579345	0	0	0.571428571428571	0.634615384615385	0.114285714285714	0.0294117647058824	0	0.166666666666667	0.428571428571429	0.3	0.0384615384615385	1	0.666666666666667	0.454545454545455	0	1	0.333333333333333	0.333333333333333	0.0689655172413793	0.666666666666667	0.888888888888889	0.583333333333333	0.0571428571428571	1	0.428571428571429	0	3	3	4	4	3	4	3	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_529	Euk_ASV_367	Other	Other	LowFrequency	Other	0	0.193954659949622	0	0.166666666666667	0.476190476190476	0.403846153846154	0.0571428571428571	0.0294117647058824	0	0.166666666666667	0.357142857142857	0	0	0.75	0.666666666666667	0.272727272727273	0	1	0.333333333333333	0.333333333333333	0.0344827586206897	0.666666666666667	0.555555555555556	0.5	0	1	0.428571428571429	0.125	1	3	3	3	3	4	3	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_5314	Euk_ASV_2560	Other	Other	MS	MS	0	0.0680100755667506	0.0526315789473684	0.111111111111111	0.523809523809524	0.0769230769230769	0.0285714285714286	0.0294117647058824	0	0	0	0	0	0.25	0	0	0	0	0	0	0.0344827586206897	0.666666666666667	0	0	0	1	0	0	1	4	1	1	0	2	1	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_537	Euk_ASV_292	Other	LowFrequency	Other	Other	0	0.193954659949622	0.105263157894737	0.333333333333333	0.761904761904762	0.346153846153846	0	0.0294117647058824	0	0.5	0.357142857142857	0.05	0	1	0.166666666666667	0.272727272727273	0	1	0	0.333333333333333	0	1	0.222222222222222	0.416666666666667	0	1	0.285714285714286	0	1	3	4	3	2	3	2	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_537	Euk_ASV_529	MS	Other	Other	Other	0	0.17632241813602	0.105263157894737	0	0.571428571428571	0.365384615384615	0.0857142857142857	0	0	0.166666666666667	0	0	0	1	0.333333333333333	0.454545454545455	0	1	0	0.333333333333333	0	0.666666666666667	0.666666666666667	0.583333333333333	0	1	0.285714285714286	0	1	4	1	3	2	3	2	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_539	Euk_ASV_478	Other	Prevalent	NPO	Other	0	0.138539042821159	0.210526315789474	0.333333333333333	0.904761904761905	0	0	0.0588235294117647	0	0.666666666666667	0	0.05	0.0769230769230769	1	0	0	0	1	0	0	0.103448275862069	1	0.111111111111111	0.0833333333333333	0.0285714285714286	0.666666666666667	0	0.125	1	2	3	2	1	4	3	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_5554	Euk_ASV_2931	NPO	Other	NPO	NPO	0	0.0302267002518892	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	1	0	0	0.0344827586206897	0.333333333333333	0.222222222222222	0.416666666666667	0	0	0	0	1	0	0	1	1	4	0	Euk_Euk	Chlorophyta	Dinoflagellata
Euk_ASV_57	Euk_ASV_22	Other	LowFrequency	Other	Other	0	0.193954659949622	0.473684210526316	0.666666666666667	0.714285714285714	0.0384615384615385	0	0.117647058823529	0.75	0.333333333333333	0	0.15	0.0769230769230769	0.5	0	0.272727272727273	0	1	0	0.333333333333333	0.103448275862069	0.666666666666667	0	0.583333333333333	0.0857142857142857	0.333333333333333	0.142857142857143	0.125	1	3	3	3	2	3	4	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_618	Euk_ASV_292	Other	Other	Other	Other	0	0.0931989924433249	0	0.333333333333333	0.333333333333333	0	0.0285714285714286	0.0294117647058824	0.25	0	0.214285714285714	0	0	0.75	0	0.0909090909090909	0	1	0	0	0.0689655172413793	1	0.222222222222222	0.333333333333333	0	0.333333333333333	0	0.125	1	2	2	2	1	4	2	Euk_Euk	Dinoflagellata	Radiolaria
Euk_ASV_618	Euk_ASV_260	Other	Other	Other	Other	0	0.0806045340050378	0.157894736842105	0	0.19047619047619	0.0961538461538462	0	0.0588235294117647	0.25	0.333333333333333	0.214285714285714	0.05	0	0.75	0	0.0909090909090909	0	1	0	0	0.0344827586206897	0.333333333333333	0.111111111111111	0.166666666666667	0	0.333333333333333	0	0	2	3	4	2	1	4	1	Euk_Euk	Radiolaria	Radiolaria
Euk_ASV_6183	Euk_ASV_719	Other	LowFrequency	NAO	NAO	0	0.0680100755667506	0	0.277777777777778	0.285714285714286	0	0	0.0588235294117647	0	0.333333333333333	0.0714285714285714	0.05	0	1	0	0	0	1	0	0	0.0689655172413793	0.333333333333333	0	0	0	0.666666666666667	0	0	1	1	4	1	1	2	1	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_63	Euk_ASV_1	Other	Other	Other	Other	0	0.10831234256927	0	0	0	0	0	0	0	0	0	0	0.0384615384615385	0.5	0.333333333333333	0.454545454545455	0	0	0.333333333333333	0.666666666666667	0.0344827586206897	0.333333333333333	0.333333333333333	0.416666666666667	0.0857142857142857	1	0.857142857142857	1	3	0	0	4	2	4	4	Euk_Euk	Ochrophyta	Apicomplexa
Euk_ASV_63	Euk_ASV_8	Other	Other	Other	Other	0	0.115869017632242	0	0	0	0	0	0	0	0	0	0.25	0.0384615384615385	0.5	0.333333333333333	0.454545454545455	0	0	0.333333333333333	0.666666666666667	0.0344827586206897	0.333333333333333	0.333333333333333	0.666666666666667	0.0571428571428571	0.333333333333333	0.714285714285714	0.875	3	0	1	4	2	4	4	Euk_Euk	Ochrophyta	Apicomplexa
Euk_ASV_6455	Euk_ASV_1589	Other	Other	IO	IO	0	0.0629722921914358	0	0	0.142857142857143	0	0	0	0.75	0.5	0	0	0.0384615384615385	0.75	0	0	0.0714285714285714	1	0	0	0.0689655172413793	1	0	0	0.0285714285714286	0.666666666666667	0.142857142857143	0.125	1	1	1	2	2	2	4	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_662	Euk_ASV_482	Other	Other	Other	Other	0	0.156171284634761	0.315789473684211	0.611111111111111	0.761904761904762	0.0961538461538462	0.0571428571428571	0.0294117647058824	0	0.166666666666667	0	0.1	0.0384615384615385	0.75	0.333333333333333	0.0909090909090909	0	0	0	0	0.103448275862069	0.666666666666667	0	0.0833333333333333	0.0571428571428571	0.666666666666667	0.142857142857143	0	2	4	3	4	0	3	3	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_662	Euk_ASV_518	Other	Other	Other	Other	0	0.113350125944584	0.368421052631579	0.611111111111111	0.380952380952381	0.115384615384615	0.0857142857142857	0.0294117647058824	0	0.166666666666667	0	0	0.0384615384615385	0	0.333333333333333	0	0	0	0	0	0.0344827586206897	0.333333333333333	0	0.25	0	0	0	0	1	4	2	2	0	3	0	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_719	Euk_ASV_317	Other	Prevalent	NAO	Other	0	0.138539042821159	0	0.555555555555556	0.80952380952381	0	0	0.0588235294117647	0	0.666666666666667	0.214285714285714	0.05	0.0769230769230769	1	0	0	0	1	0	0	0.0689655172413793	1	0	0.0833333333333333	0.0857142857142857	0.666666666666667	0	0	1	1	4	2	1	3	2	Euk_Euk	Dinoflagellata	Dinoflagellata
Euk_ASV_840	Euk_ASV_662	Other	Other	SAO	Other	0	0.143576826196474	0.526315789473684	0.722222222222222	0.476190476190476	0	0	0	0.25	0.166666666666667	0	0.15	0.0384615384615385	0.75	0.166666666666667	0.0909090909090909	0	0	0	0.333333333333333	0.103448275862069	0.333333333333333	0	0.25	0.0571428571428571	0.666666666666667	0	0.125	1	2	2	4	1	3	3	Euk_Euk	Dinoflagellata	Picozoa
Euk_ASV_840	Euk_ASV_272	Other	Other	NAO	Other	0	0.193954659949622	0.894736842105263	0.888888888888889	0.571428571428571	0	0	0.176470588235294	0.75	0.166666666666667	0.0714285714285714	0.1	0.115384615384615	0.75	0	0.272727272727273	0.0714285714285714	0	0	0	0.103448275862069	0.333333333333333	0	0.166666666666667	0.0857142857142857	0	0	0	1	2	4	3	1	3	1	Euk_Euk	Dinoflagellata	Picozoa
Euk_ASV_840	Euk_ASV_108	Other	Other	SAO	Other	0	0.163727959697733	0.578947368421053	0.777777777777778	0.428571428571429	0	0	0.176470588235294	0.75	0.333333333333333	0	0.1	0.0384615384615385	1	0.166666666666667	0.181818181818182	0	0	0	0.333333333333333	0.0344827586206897	0.333333333333333	0	0.416666666666667	0.0285714285714286	0.333333333333333	0	0	1	2	3	4	1	3	2	Euk_Euk	Dinoflagellata	Picozoa
Euk_ASV_917	Euk_ASV_218	Other	LowFrequency	IO	IO	0	0.153652392947103	0.368421052631579	0.444444444444444	0.714285714285714	0	0	0.176470588235294	1	0.666666666666667	0	0	0.0384615384615385	0.5	0	0	0	1	0	0	0.103448275862069	1	0	0	0.0571428571428571	1	0.142857142857143	0.125	1	2	2	2	1	2	4	Euk_Euk	Dinoflagellata	Dinoflagellata
Prok_ASV_100	Prok_ASV_47	Other	Other	NAO	Other	0	0.309823677581864	0	0	0	0	0	0.676470588235294	0	0.166666666666667	0.0714285714285714	0.05	0.576923076923077	0.75	0	0.181818181818182	0.928571428571429	1	0	0	0.96551724137931	1	0	0.25	0.771428571428571	0.666666666666667	0	0	1	0	4	3	2	3	2	Pro_Pro	Actinobacteria	Actinobacteria
Prok_ASV_1009	Prok_ASV_465	Other	Other	MS	MS	0	0.113350125944584	0.526315789473684	0.666666666666667	0.285714285714286	0.0576923076923077	0.0285714285714286	0.117647058823529	0	0	0	0	0.0384615384615385	0.25	0	0	0.0714285714285714	0	0	0	0.137931034482759	0	0	0	0.0571428571428571	0	0	0	1	4	1	2	1	1	1	Pro_Pro	Cyanobacteria	Kiritimatiellaeota
Prok_ASV_1039	Prok_ASV_956	IO	IO	Other	Other	0	0.0377833753148615	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0.333333333333333	0	0	0.111111111111111	0.333333333333333	0.0285714285714286	0.333333333333333	0.285714285714286	0.375	1	0	1	0	1	2	4	Pro_Pro	Alphaproteobacteria	Gammaproteobacteria
Prok_ASV_1072	Prok_ASV_54	Other	Other	Other	Other	0	0.249370277078086	0.0526315789473684	0.333333333333333	0.80952380952381	0.711538461538462	0.0571428571428571	0.0882352941176471	0.75	1	0.357142857142857	0.3	0	0.5	0.166666666666667	0	0	0	0.333333333333333	0	0	0.666666666666667	0.111111111111111	0	0	1	0.428571428571429	0	2	4	4	2	1	2	2	Pro_Pro	Thaumarchaeota	Thaumarchaeota
Prok_ASV_1072	Prok_ASV_415	MS	MS	Other	Other	0	0.123425692695214	0.0526315789473684	0	0.19047619047619	0.519230769230769	0.0285714285714286	0	0	0	0.642857142857143	0.15	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0	0	0	0.428571428571429	0	1	4	2	0	0	1	1	Pro_Pro	Thaumarchaeota	Thaumarchaeota
Prok_ASV_1095	Prok_ASV_896	Other	LowFrequency	LowFrequency	Other	0	0.327455919395466	0	0.222222222222222	0.476190476190476	0.403846153846154	0.0571428571428571	0.235294117647059	0.75	0.833333333333333	0.714285714285714	0.45	0.423076923076923	0.75	0.666666666666667	0.181818181818182	0.285714285714286	1	1	0.333333333333333	0.241379310344828	0.666666666666667	0.333333333333333	0.5	0.142857142857143	1	0.428571428571429	0	4	3	4	4	4	4	3	Pro_Pro	Alphaproteobacteria	Alphaproteobacteria
